stage,kind,query,reason,url_or_doi,date
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.3126/njmt.v3i2.92333,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.62754/joe.v4i1.6443,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.55041/ijcope.v2i4.824,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.36948/ijfmr.2026.v08i01.67756,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.37284/eajass.8.3.3736,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.65453/ajbmr.153.1512,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.65223/zaoa5659,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.36096/ijbes.v6i4.546,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.29121/shodhkosh.v5.i6.2024.4472,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.63878/jalt2267,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.37547/tajssei/volume07issue05-02,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.36948/ijfmr.2026.v08i01.66188,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.55927/ijba.v5i3.14655,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.55927/ijbae.v4i3.115,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.56201/ijebm.vol.12.no7.2026.pg207.219,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.70550/sebi.v2i3.205,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.46654/z3aar241,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.70315/uloap.ulirs.2026.0303003,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.15388/batp.2025.3,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.18069/firatsbed.1721754,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.3390/fire8110435,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.51415/ajims.v7i1.1541,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.55668/jae0079,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.33687/ijef.002.01.0009,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.47750/qas/26.207.20,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.52970/grhrm.v5i2.1282,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.38124/ijisrt/25oct131,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.38035/dijemss.v6i3.4028,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.22495/cgobrv9i2p3,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.30588/jmp.v13i1.1458,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.5281/zenodo.19503592,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.7176/ejbm/15-17-06,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.56201/wjimt.v10.no7.2026.pg1.26,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.36948/ijfmr.2026.v08i04.84416,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.3389/fpsyg.2025.1586457,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,"Examining the Relationship Between Servant Leadership, Job Satisfaction, and Turnover Intention in the Restaurant Industry",2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,The Impact of Leadership Style on Cohesion and Trust Within Remote Teams,2026-08-16
05实施控制,paper,"""management by exception"" earned value",title_abstract_not_on_topic,10.2139/ssrn.5337193,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.2196/55569,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1002/14651858.cd013303.pub2,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1136/bmj-2024-081554,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fneur.2024.1386608,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.2196/50847,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.heliyon.2024.e36200,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyg.2024.1478424,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fnagi.2023.1180259,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1162/imag_a_00108,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1111/fare.13129,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1001/jamaneurol.2025.4415,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.2196/56601,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s11145-025-10636-w,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/s0140-6736(23)01289-8,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1038/s41386-025-02174-4,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s11218-023-09837-4,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1590/1518-8345.6548.4101,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1044/2023_jslhr-23-00353,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1101/2023.08.31.553629,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.cbpra.2023.12.001,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s10578-024-01766-3,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyg.2023.1190532,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1177/08902070231225803,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3390/educsci13090858,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.2196/48725,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s12913-025-12249-z,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s12883-024-03843-5,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s12671-025-02558-z,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.brat.2024.104547,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1093/cercor/bhae321,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1097/pep.0000000000001038,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s11689-023-09500-1,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1089/neu.2024.0032,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1111/joor.70028,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyt.2024.1248526,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s12888-023-05441-0,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1080/26408066.2023.2257174,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3390/bs13121004,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s12877-024-05324-3,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1111/jsr.70088,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1162/nol_a_00122,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyg.2024.1291353,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1111/jir.13176,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1371/journal.pone.0302385,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s00787-024-02506-7,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.brat.2023.104438,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s10879-023-09609-3,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s13063-023-07523-6,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fnagi.2024.1384318,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1080/10720537.2023.2294326,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s10803-023-06214-0,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s13063-023-07536-1,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1002/dys.1751,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.jadohealth.2023.08.022,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyg.2024.1257446,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1093/pubmed/fdad221,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3390/brainsci14010070,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyg.2025.1634423,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1111/bjc.12514,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1371/journal.pone.0291255,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1038/s44271-024-00167-5,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s40814-024-01490-8,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s12889-023-16913-z,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1001/jamacardio.2024.0959,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s11357-024-01278-x,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.ijchp.2025.100594,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1200/cci.24.00014,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1111/bjep.12694,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s12966-025-01829-1,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1044/2025_jslhr-24-00456,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s10198-024-01688-w,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.ejon.2024.102506,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s13063-023-07511-w,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.burns.2024.07.038,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3390/healthcare11152207,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1007/s43494-025-00157-0,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1136/bmjsem-2024-002436,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s40345-025-00385-8,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1371/journal.pone.0315757,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fnrgo.2024.1340732,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyt.2024.1427316,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1136/bmjsem-2024-002188,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1001/jamanetworkopen.2024.19019,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s13034-025-00941-1,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s12909-023-04764-6,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s13012-025-01440-9,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.mhp.2024.200333,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1186/s13063-024-07903-6,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3389/fpsyg.2023.1152581,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1016/j.heliyon.2024.e26674,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3390/jcm13020325,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.2196/51096,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.2174/011570162x280190240105063449,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1093/cid/ciae104,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1037/dev0001561,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.1371/journal.pdig.0000601,2026-08-16
05实施控制,paper,project intervention wait period retest,title_abstract_not_on_topic,10.3390/healthcare12191911,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3929/ethz-b-000667478,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41591-024-03092-6,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1145/3639372,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s42256-025-01019-5,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.patter.2023.100804,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s40273-025-01495-y,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41467-023-42319-x,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.ibmed.2025.100316,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1002/adfm.202424553,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1186/s40537-024-00943-4,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.chemolab.2023.105023,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41598-025-03960-2,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.patter.2024.101046,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s10618-024-01081-4,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.48550/arxiv.2312.05114,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s10660-023-09725-1,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1287/msom.2024.0779,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/diagnostics14212372,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.jclepro.2024.144300,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/jimaging10070158,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/cancers16051019,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.heliyon.2024.e30590,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.48550/arxiv.2310.13548,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/app14062554,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3389/fnrgo.2025.1627483,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/fractalfract7080598,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.48550/arxiv.2310.02533,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/info15020085,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1186/s12920-024-01978-5,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.48550/arxiv.2409.10521,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.jbusres.2025.115273,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/healthcare11182584,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s12161-025-02755-5,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/s23218909,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1186/s12864-023-09667-w,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s42003-024-06465-2,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1021/acs.jcim.3c00761,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s10994-023-06454-2,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/bioengineering11101039,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41467-023-40336-4,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/fi16080284,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41467-024-55287-7,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1186/s12864-024-10258-6,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/drones8090446,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.48550/arxiv.2407.01502,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3389/fmicb.2023.1261889,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/jimaging10120332,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1098/rsos.230859,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/diagnostics13233495,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41598-024-57207-7,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41598-024-74656-2,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1029/2024ef004540,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3389/fpsyt.2023.1280326,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.ins.2023.119898,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.jbi.2023.104545,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/healthcare11243133,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41598-024-73570-x,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1145/3635153,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/diagnostics15131628,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41467-024-46771-1,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s42003-025-08464-3,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s40735-025-01005-9,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/app14156831,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1093/eurjpc/zwad383,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.51847/cdugr6swtd,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1111/gcb.70738,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/computation12030059,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3389/fmed.2024.1362397,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3310/fsrt4135,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/photonics12010035,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s11747-023-00997-5,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41598-023-38304-5,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.cels.2024.01.008,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.63125/pzd8m844,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/electronics12244903,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.48550/arxiv.2402.06831,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s10853-023-08852-2,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/math13030449,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/s24154859,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3389/frai.2024.1424012,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1101/2024.10.01.24314703,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/ma16175977,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1016/j.media.2024.103433,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1007/s11227-025-06964-x,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1109/access.2024.3350996,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1038/s41598-024-66467-2,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.32604/cmes.2023.044084,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.1101/2023.10.03.560734,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/math13162563,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.46604/ijeti.2023.12294,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/rs15235464,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.5194/gmd-19-1619-2026,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.48550/arxiv.2410.07064,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.5194/egusphere-2025-112,2026-08-16
05实施控制,paper,controlled experiment product metric holdout,title_abstract_not_on_topic,10.3390/buildings14040954,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1007/s43939-025-00200-2,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1007/s00766-023-00411-0,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1007/s10664-023-10435-3,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1109/tse.2024.3381015,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1007/s11625-025-01718-3,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1371/journal.pone.0314665,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1093/jopart/muaf021,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.17705/1cais.05631,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.3390/info15020119,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.21203/rs.3.rs-3952173/v1,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.5194/egusphere-2026-1641,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1136/bmj-2024-081554,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.1186/s12911-024-02673-2,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.2139/ssrn.4729221,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.3390/foods13020306,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.3390/buildings14072110,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.55905/ijsmtv9n4-022,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.31732/2663-2209-2025-80-257-272,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.17721/tppe.2025.50.18,2026-08-16
05实施控制,paper,"""change request"" project control process",title_abstract_not_on_topic,10.58246/sj-economics.v58i3.699,2026-08-16
